area_sqft,bedroom_num,bathroom_num,balcony_num,property_type_code,facing_code,age_years,price_per_sqft,total_rooms,room_bath_ratio,price
2649.98916,4.0,4.0,3.0,0.0,5.0,3.0,0.09434000854554439,8.0,1.0,250.0
3149.9769599999995,5.0,6.0,3.0,1.0,2.0,3.0,0.3809551673673195,11.0,0.8333333333333334,1200.0
1050.0,3.0,2.0,3.0,0.0,2.0,3.0,0.1380952380952381,5.0,1.5,145.0
540.0298799999999,4.0,4.0,3.0,1.0,7.0,7.5,0.30553864908363965,8.0,1.0,165.0
1000.0,2.0,2.0,2.0,0.0,3.0,5.0,0.2,4.0,1.0,200.0
1137.0,3.0,3.0,3.0,0.0,3.0,5.0,0.16710642040457344,6.0,1.0,190.0
892.01268,1.0,1.0,2.0,1.0,3.0,15.0,0.1793696475256383,2.0,1.0,160.0
1099.97316,2.0,3.0,3.0,0.0,3.0,5.0,0.10909357097404086,5.0,0.6666666666666666,120.0
2358.06948,3.0,4.0,3.0,0.0,5.0,3.0,0.14842650013857944,7.0,0.75,350.0
658.0,2.0,2.0,2.0,0.0,3.0,1.0,0.05319148936170213,4.0,1.0,35.0
2684.97216,3.0,3.0,2.0,0.0,4.0,7.5,0.22346600420616652,6.0,1.0,600.0
519.04008,2.0,2.0,1.0,0.0,3.0,3.0,0.05587237116640395,4.0,1.0,29.0
5200.0884,5.0,5.0,3.0,0.0,3.0,5.0,0.09615221156624953,10.0,1.0,500.0
2600.0442,4.0,4.0,3.0,0.0,4.0,5.0,0.13269005196142436,8.0,1.0,345.0
1800.0,4.0,4.0,3.0,0.0,1.0,3.0,0.15555555555555556,8.0,1.0,280.0
1161.0,3.0,3.0,3.0,0.0,5.0,3.0,0.13781223083548666,6.0,1.0,160.0
822.04668,2.0,2.0,2.0,0.0,2.0,3.0,0.06386498635332971,4.0,1.0,52.5
1935.04428,4.0,4.0,2.0,1.0,1.0,15.0,0.2971508228225144,8.0,1.0,575.0
160.0,5.0,5.0,3.0,1.0,2.0,15.0,1.75,10.0,1.0,280.0
900.0,2.0,2.0,3.0,0.0,7.0,3.0,0.11666666666666667,4.0,1.0,105.0
1350.02088,5.0,5.0,2.0,1.0,3.0,15.0,0.11110939261917194,10.0,1.0,150.0
1050.0,3.0,4.0,3.0,0.0,2.0,3.0,0.16666666666666666,7.0,0.75,175.0
1102.98708,2.0,2.0,3.0,0.0,3.0,5.0,0.07978334614762667,4.0,1.0,88.0
999.9756,2.0,2.0,3.0,0.0,2.0,5.0,0.12000292807144494,4.0,1.0,120.0
899.97804,6.0,4.0,2.0,1.0,2.0,7.5,0.14444796897488743,10.0,1.5,130.0
2949.98184,4.0,5.0,3.0,0.0,3.0,3.0,0.11525494678977415,9.0,0.8,340.0
2200.0,4.0,4.0,3.0,0.0,2.0,7.5,0.13636363636363635,8.0,1.0,300.0
2950.0,4.0,5.0,3.0,0.0,2.0,3.0,0.13220338983050847,9.0,0.8,390.0
2950.0,4.0,4.0,3.0,0.0,3.0,3.0,0.08813559322033898,8.0,1.0,260.0
2115.01836,3.0,3.0,3.0,0.0,7.0,7.5,0.03546068507887563,6.0,1.0,75.0
750.03552,1.0,1.0,2.0,0.0,3.0,5.0,0.0599971585345718,2.0,1.0,45.0
870.0,2.0,2.0,3.0,0.0,8.0,3.0,0.0839080459770115,4.0,1.0,73.0
2000.05884,3.0,3.0,3.0,0.0,1.0,3.0,0.09899708750568559,6.0,1.0,198.0
1150.02576,2.0,2.0,2.0,0.0,3.0,5.0,0.13651868111197787,4.0,1.0,157.0
5400.08352,5.0,6.0,2.0,1.0,7.0,3.0,0.12962762472236725,11.0,0.8333333333333334,700.0
1750.0,3.0,3.0,3.0,0.0,3.0,3.0,0.13028571428571428,6.0,1.0,228.0
651.00672,1.0,2.0,2.0,0.0,2.0,7.5,0.08632783391237499,3.0,0.5,56.2
3762.9867599999993,3.0,5.0,3.0,0.0,7.0,3.0,0.12622951668317858,8.0,0.6,475.0
402.0,1.0,1.0,1.0,0.0,7.0,3.0,0.09079601990049752,2.0,1.0,36.5
1449.04968,4.0,4.0,3.0,1.0,3.0,15.0,0.24498814975066968,8.0,1.0,355.0
3240.07164,8.0,6.0,3.0,1.0,6.0,7.5,0.1728356845838137,14.0,1.3333333333333333,560.0
850.0330799999999,2.0,2.0,2.0,0.0,3.0,7.5,0.04470414257289846,4.0,1.0,38.0
269.96111999999994,4.0,4.0,3.0,1.0,3.0,5.0,2.1114151548934164,8.0,1.0,570.0
10000.07892,3.0,9.0,2.0,1.0,3.0,1.0,0.07999936864498265,12.0,0.3333333333333333,800.0
4000.01004,4.0,3.0,3.0,1.0,3.0,5.0,0.08124979606301187,7.0,1.3333333333333333,325.0
899.97804,4.0,4.0,3.0,1.0,3.0,7.5,0.2666731734920999,8.0,1.0,240.0
863.91,3.0,3.0,3.0,0.0,2.0,3.0,0.15047863782106932,6.0,1.0,130.0
2176.05024,3.0,3.0,3.0,0.0,3.0,7.5,0.05284804453779523,6.0,1.0,115.0
2726.0,4.0,4.0,3.0,0.0,5.0,3.0,0.06896551724137931,8.0,1.0,188.0
2150.00136,3.0,3.0,3.0,0.0,2.0,5.0,0.12790689583563797,6.0,1.0,275.0
1564.9779599999997,2.0,2.0,3.0,0.0,3.0,15.0,0.07540042289157863,4.0,1.0,118.0
3240.07164,9.0,9.0,3.0,1.0,1.0,7.5,0.34721454492284004,18.0,1.0,1125.0
2429.973,5.0,6.0,3.0,1.0,3.0,7.5,0.2510315958243157,11.0,0.8333333333333334,610.0
1215.0403199999998,2.0,2.0,3.0,0.0,3.0,3.0,0.10370026239129251,4.0,1.0,126.0
2625.01668,4.0,5.0,3.0,0.0,3.0,3.0,0.13333248610062165,9.0,0.8,350.0
2354.0,3.0,4.0,3.0,0.0,8.0,3.0,0.09983007646559049,7.0,0.75,235.0
596.97144,3.0,2.0,2.0,0.0,3.0,5.0,0.08375610062685745,5.0,1.5,50.0
899.97804,3.0,2.0,1.0,0.0,3.0,3.0,0.04444552891534998,5.0,1.5,40.0
1884.02292,3.0,3.0,2.0,0.0,3.0,5.0,0.13269477634592683,6.0,1.0,250.0
1764.97308,4.0,4.0,2.0,0.0,3.0,5.0,0.04475988948228038,8.0,1.0,79.0
1776.06,4.0,4.0,3.0,0.0,3.0,7.5,0.04785874351091743,8.0,1.0,85.0
1186.0,3.0,4.0,3.0,0.0,2.0,3.0,0.10118043844856661,7.0,0.75,120.0
1200.0,2.0,3.0,2.0,1.0,4.0,3.0,0.048541666666666664,5.0,0.6666666666666666,58.25
2367.0036,12.0,12.0,3.0,1.0,3.0,1.0,0.4013513118442236,24.0,1.0,950.0
1359.06264,2.0,2.0,2.0,0.0,2.0,3.0,0.09933316980886178,4.0,1.0,135.0
1537.96032,3.0,3.0,1.0,0.0,2.0,3.0,0.08907902123248537,6.0,1.0,137.0
1855.0,4.0,4.0,2.0,0.0,3.0,5.0,0.3638814016172507,8.0,1.0,675.0
1533.9776399999998,2.0,2.0,3.0,0.0,2.0,3.0,0.06649379843633184,4.0,1.0,102.0
5500.08108,4.0,4.0,3.0,1.0,2.0,3.0,0.0730898316139005,8.0,1.0,402.0
2700.04176,4.0,5.0,3.0,0.0,2.0,3.0,0.04999922667862737,9.0,0.8,135.0
1095.02172,1.0,1.0,3.0,1.0,3.0,5.0,0.08127692663484337,2.0,1.0,89.0
10890.04644,6.0,5.0,3.0,1.0,3.0,1.0,0.04591348648096307,11.0,1.2,500.0
1571.97456,3.0,3.0,3.0,0.0,3.0,5.0,0.04452998272440235,6.0,1.0,70.0
3600.0198,4.0,6.0,3.0,1.0,2.0,1.0,0.2355542600071255,10.0,0.6666666666666666,848.0
2300.0,3.0,4.0,3.0,0.0,7.0,3.0,0.09782608695652174,7.0,0.75,225.0
1604.25,3.0,3.0,3.0,0.0,5.0,7.5,0.13090229079008883,6.0,1.0,210.0
1650.0,4.0,3.0,3.0,0.0,3.0,5.0,0.11818181818181818,7.0,1.3333333333333333,195.0
3600.0198,4.0,5.0,3.0,1.0,2.0,15.0,0.22222100000672218,9.0,0.8,800.0
4518.08136,5.0,5.0,2.0,1.0,3.0,7.5,0.29879940010642037,10.0,1.0,1350.0
1729.9900799999998,3.0,3.0,2.0,0.0,3.0,3.0,0.054913609678039314,6.0,1.0,95.0
1550.0159999999998,2.0,2.0,2.0,0.0,3.0,0.0,0.09677319459928156,4.0,1.0,150.0
2150.0,3.0,4.0,3.0,0.0,1.0,3.0,0.16279069767441862,7.0,0.75,350.0
3400.02468,4.0,5.0,3.0,0.0,8.0,3.0,0.10264631373205209,9.0,0.8,349.0
2048.06628,3.0,3.0,3.0,0.0,3.0,3.0,0.13671432547583373,6.0,1.0,280.0
1161.0,3.0,5.0,3.0,0.0,2.0,7.5,0.1438415159345392,8.0,0.6,167.0
1215.0403199999998,6.0,6.0,3.0,1.0,3.0,3.0,0.1728337706521542,12.0,1.0,210.0
1022.58,3.0,4.0,3.0,0.0,1.0,3.0,0.15157738269866416,7.0,0.75,155.0
802.02564,4.0,4.0,3.0,1.0,3.0,5.0,0.1022411203711642,8.0,1.0,82.0
1925.0,3.0,4.0,3.0,0.0,2.0,3.0,0.09506493506493506,7.0,0.75,183.0
1115.0,2.0,2.0,1.0,0.0,5.0,7.5,0.05560538116591928,4.0,1.0,62.0
1550.0,3.0,3.0,1.0,0.0,4.0,3.0,0.0967741935483871,6.0,1.0,150.0
1578.0024,3.0,3.0,2.0,0.0,2.0,3.0,0.08871976367082839,6.0,1.0,140.0
1640.00304,3.0,3.0,2.0,0.0,3.0,15.0,0.1676826160029557,6.0,1.0,275.0
1900.0,3.0,3.0,3.0,0.0,1.0,7.5,0.08157894736842106,6.0,1.0,155.0
2900.0,4.0,4.0,3.0,0.0,7.0,3.0,0.07724137931034483,8.0,1.0,224.00000000000003
899.97804,7.0,4.0,3.0,1.0,3.0,7.5,0.10000244005953746,11.0,1.75,90.0
2875.0644,4.0,4.0,3.0,0.0,3.0,3.0,0.08521548247754034,8.0,1.0,245.00000000000003
1700.06616,3.0,3.0,2.0,0.0,2.0,3.0,0.13234779051187043,6.0,1.0,225.0
2659.99968,5.0,4.0,3.0,0.0,3.0,1.0,0.13984964088416732,9.0,1.25,372.0
1400.0,3.0,3.0,1.0,0.0,6.0,7.5,0.08214285714285714,6.0,1.0,115.0
1549.04724,3.0,3.0,2.0,0.0,3.0,5.0,0.14460501540288728,6.0,1.0,224.00000000000003
6382.083239999999,4.0,6.0,3.0,1.0,4.0,1.0,0.12519423046572487,10.0,0.6666666666666666,799.0
2597.03028,4.0,4.0,3.0,0.0,3.0,5.0,0.10589017853114904,8.0,1.0,275.0
1838.06064,3.0,3.0,3.0,0.0,2.0,3.0,0.04352413530818004,6.0,1.0,80.0
2384.97948,8.0,8.0,3.0,1.0,3.0,7.5,0.2306099505728242,16.0,1.0,550.0
1690.0556399999998,3.0,2.0,1.0,0.0,3.0,1.0,0.07396206198276407,5.0,1.5,125.0
2010.06936,4.0,4.0,2.0,0.0,6.0,3.0,0.08954914869206304,8.0,1.0,180.0
1919.97468,3.0,3.0,3.0,0.0,3.0,3.0,0.0781260302870244,6.0,1.0,150.0
1527.0,3.0,3.0,3.0,0.0,3.0,3.0,0.11787819253438114,6.0,1.0,180.0
599.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0667779632721202,4.0,1.0,40.0
1058.0,3.0,3.0,3.0,0.0,5.0,3.0,0.11814744801512288,6.0,1.0,125.0
9000.10332,5.0,6.0,3.0,1.0,3.0,7.5,0.24444163825443727,11.0,0.8333333333333334,2200.0
1450.0,2.0,2.0,1.0,1.0,2.0,15.0,0.09586206896551724,4.0,1.0,139.0
1400.0,2.0,2.0,3.0,1.0,1.0,3.0,0.08214285714285714,4.0,1.0,115.0
809.0,3.0,3.0,3.0,0.0,4.0,3.0,0.21013597033374537,6.0,1.0,170.0
2002.96512,3.0,4.0,2.0,0.0,3.0,1.0,0.14478534703589846,7.0,0.75,290.0
1361.0001599999998,2.0,2.0,3.0,0.0,3.0,1.0,0.06429095496946893,4.0,1.0,87.5
1600.0,4.0,4.0,3.0,0.0,3.0,7.5,0.096875,8.0,1.0,155.0
2090.04588,4.0,4.0,2.0,0.0,3.0,1.0,0.05167350680359227,8.0,1.0,108.0
727.9693199999999,2.0,2.0,2.0,0.0,8.0,1.0,0.06318947617188043,4.0,1.0,46.0
1950.00624,4.0,3.0,2.0,0.0,3.0,3.0,0.05128188718001231,7.0,1.3333333333333333,100.0
1829.01888,3.0,3.0,3.0,0.0,3.0,5.0,0.10005364187383346,6.0,1.0,183.0
441.00108,2.0,2.0,1.0,1.0,3.0,1.0,0.10600881068137066,4.0,1.0,46.75
1500.0,3.0,4.0,3.0,0.0,5.0,3.0,0.10133333333333333,7.0,0.75,152.0
2060.98308,3.0,3.0,3.0,0.0,3.0,15.0,0.12178654081915122,6.0,1.0,251.0
1050.0,2.0,2.0,3.0,0.0,7.0,3.0,0.08095238095238096,4.0,1.0,85.0
484.05708,2.0,2.0,1.0,0.0,6.0,3.0,0.05598513299299331,4.0,1.0,27.1
3300.02712,3.0,3.0,3.0,0.0,5.0,7.5,0.09848403912510877,6.0,1.0,325.0
1344.9618,2.0,2.0,3.0,0.0,3.0,0.0,0.05204608785171445,4.0,1.0,70.0
4000.01004,4.0,5.0,3.0,1.0,1.0,7.5,0.209999472901323,9.0,0.8,840.0
547.99524,2.0,2.0,1.0,0.0,5.0,3.0,0.06569400128366079,4.0,1.0,36.0
1070.0492399999998,4.0,3.0,2.0,1.0,3.0,15.0,0.08878096114530208,7.0,1.3333333333333333,95.0
1490.06052,3.0,3.0,3.0,0.0,1.0,1.0,0.09395591529396403,6.0,1.0,140.0
2745.03528,12.0,12.0,3.0,1.0,7.0,3.0,0.4353313812418469,24.0,1.0,1195.0
5000.0,9.0,9.0,3.0,1.0,1.0,7.5,0.185,18.0,1.0,925.0
920.0,3.0,3.0,2.0,0.0,3.0,5.0,0.13043478260869565,6.0,1.0,120.0
2591.9712,3.0,4.0,2.0,1.0,5.0,7.5,0.2797098980112125,7.0,0.75,725.0
1200.0,2.0,2.0,3.0,0.0,2.0,3.0,0.09583333333333334,4.0,1.0,115.0
1350.0,3.0,3.0,3.0,0.0,6.0,3.0,0.10222222222222223,6.0,1.0,138.0
1450.0,3.0,3.0,3.0,0.0,5.0,3.0,0.1406896551724138,6.0,1.0,204.0
600.95412,2.0,2.0,1.0,0.0,7.0,3.0,0.06905685245988497,4.0,1.0,41.5
1450.01844,2.0,2.0,3.0,0.0,3.0,1.0,0.07586110422154355,4.0,1.0,110.0
1260.03384,2.0,1.0,3.0,1.0,3.0,5.0,0.6349035832243998,3.0,2.0,800.0
301.28436,1.0,2.0,2.0,0.0,3.0,1.0,0.07302071703954365,3.0,0.5,22.0
1433.0,2.0,2.0,3.0,0.0,2.0,5.0,0.14026517794836008,4.0,1.0,201.0
1629.99252,3.0,3.0,2.0,0.0,3.0,5.0,0.15644243569903007,6.0,1.0,255.0
549.17928,2.0,2.0,1.0,0.0,1.0,3.0,0.05644786889993374,4.0,1.0,31.0
558.00576,4.0,6.0,1.0,1.0,3.0,3.0,0.2867353914052787,10.0,0.6666666666666666,160.0
489.00852,2.0,2.0,2.0,0.0,2.0,3.0,0.05521376191973097,4.0,1.0,27.0
1529.9949599999998,2.0,2.0,3.0,0.0,2.0,1.0,0.05424854471416037,4.0,1.0,83.0
1900.0,3.0,4.0,3.0,0.0,3.0,7.5,0.09210526315789473,7.0,0.75,175.0
1289.95776,3.0,3.0,3.0,0.0,3.0,15.0,0.05814143867780601,6.0,1.0,75.0
1466.0,3.0,3.0,3.0,0.0,3.0,1.0,0.11937244201909959,6.0,1.0,175.0
1535.0,4.0,6.0,3.0,0.0,8.0,3.0,0.09120521172638436,10.0,0.6666666666666666,140.0
2000.0,3.0,3.0,3.0,0.0,2.0,7.5,0.0775,6.0,1.0,155.0
2610.05472,7.0,7.0,3.0,1.0,3.0,5.0,0.11494011895658647,14.0,1.0,300.0
1244.9642399999998,2.0,2.0,2.0,0.0,3.0,7.5,0.06747181750377024,4.0,1.0,84.0
2010.06936,4.0,4.0,2.0,0.0,2.0,3.0,0.08706167233950574,8.0,1.0,175.0
1499.9634,3.0,3.0,3.0,0.0,3.0,0.0,0.08666878138493245,6.0,1.0,130.0
776.0,2.0,2.0,2.0,0.0,3.0,7.5,0.08311855670103092,4.0,1.0,64.5
1186.0,3.0,4.0,3.0,0.0,8.0,3.0,0.09527824620573355,7.0,0.75,113.0
2939.97132,4.0,5.0,2.0,0.0,7.0,3.0,0.2210905921354362,9.0,0.8,650.0
2200.0,3.0,3.0,3.0,0.0,3.0,3.0,0.1359090909090909,6.0,1.0,299.0
481.689,2.0,2.0,1.0,0.0,3.0,3.0,0.05397673602677246,4.0,1.0,26.0
515.5956,2.0,2.0,2.0,0.0,3.0,15.0,0.09697522632078319,4.0,1.0,50.0
1102.98708,2.0,2.0,2.0,0.0,3.0,5.0,0.09156952228307152,4.0,1.0,101.0
1650.0,3.0,4.0,2.0,0.0,2.0,3.0,0.07272727272727272,7.0,0.75,120.0
1785.0,3.0,3.0,2.0,0.0,3.0,7.5,0.10084033613445378,6.0,1.0,180.0
1295.01684,2.0,2.0,3.0,0.0,3.0,1.0,0.06177525845918729,4.0,1.0,80.0
7200.039599999999,8.0,9.0,3.0,1.0,1.0,1.0,0.2708318437581927,17.0,0.8888888888888888,1950.0
750.03552,3.0,2.0,1.0,0.0,3.0,7.5,0.055997347965600346,5.0,1.5,42.0
1415.03544,2.0,2.0,3.0,0.0,3.0,7.5,0.06960956398378262,4.0,1.0,98.5
1050.0282,2.0,2.0,3.0,0.0,3.0,3.0,0.05237954561601298,4.0,1.0,55.0
1100.0,3.0,4.0,3.0,0.0,1.0,3.0,0.21363636363636362,7.0,0.75,235.0
1750.01112,3.0,3.0,3.0,0.0,8.0,3.0,0.079999491660373,6.0,1.0,140.0
1691.9931599999998,3.0,3.0,3.0,0.0,3.0,3.0,0.10638340878399297,6.0,1.0,180.0
1200.0,2.0,2.0,3.0,0.0,2.0,1.0,0.09,4.0,1.0,108.0
650.03796,1.0,1.0,2.0,0.0,1.0,7.5,0.08461044336549207,2.0,1.0,55.0
2087.03196,4.0,4.0,2.0,0.0,8.0,3.0,0.09822561605621029,8.0,1.0,205.0
2610.05472,4.0,4.0,3.0,1.0,1.0,3.0,0.4137844282437113,8.0,1.0,1080.0
1557.0126,4.0,4.0,2.0,1.0,3.0,7.5,0.23699230179640166,8.0,1.0,369.0
1547.97084,6.0,3.0,1.0,1.0,3.0,15.0,0.11111320417379439,9.0,2.0,172.0
610.0,2.0,2.0,3.0,0.0,3.0,1.0,0.09016393442622951,4.0,1.0,55.0
1743.01452,4.0,4.0,3.0,1.0,3.0,5.0,0.048766088305449116,8.0,1.0,85.0
360.05580000000003,4.0,3.0,2.0,1.0,3.0,3.0,0.10276184969107566,7.0,1.3333333333333333,37.0
2600.0,4.0,5.0,3.0,0.0,2.0,3.0,0.09615384615384616,9.0,0.8,250.0
1538.0,3.0,3.0,3.0,0.0,3.0,7.5,0.12028608582574772,6.0,1.0,185.0
1050.0,3.0,2.0,3.0,0.0,2.0,3.0,0.1380952380952381,5.0,1.5,145.0
626.03424,2.0,2.0,1.0,0.0,3.0,1.0,0.07188105238461079,4.0,1.0,45.0
4518.08136,5.0,6.0,3.0,1.0,1.0,7.5,0.3319993334515782,11.0,0.8333333333333334,1500.0
4499.99784,4.0,6.0,3.0,0.0,3.0,3.0,0.11666672266669355,10.0,0.6666666666666666,525.0
1285.00632,3.0,3.0,2.0,0.0,3.0,3.0,0.07782062892889119,6.0,1.0,100.0
145.95984,5.0,4.0,3.0,1.0,3.0,5.0,0.5480959694118601,9.0,1.25,80.0
1350.0,3.0,4.0,3.0,0.0,3.0,3.0,0.14074074074074075,7.0,0.75,190.0
1429.9973999999995,2.0,2.0,3.0,0.0,3.0,5.0,0.052447647806912114,4.0,1.0,75.0
2429.973,4.0,4.0,3.0,1.0,2.0,3.0,0.34568285326627085,8.0,1.0,840.0
1780.04268,3.0,3.0,3.0,0.0,6.0,7.5,0.07864979956548009,6.0,1.0,140.0
1900.0,4.0,3.0,3.0,0.0,8.0,15.0,0.09210526315789473,7.0,1.3333333333333333,175.0
2339.9859599999995,4.0,4.0,2.0,1.0,1.0,3.0,0.23504414530760695,8.0,1.0,550.0
1537.96032,3.0,3.0,2.0,0.0,3.0,3.0,0.0851777502296028,6.0,1.0,131.0
1400.0,3.0,3.0,3.0,0.0,2.0,1.0,0.1392857142857143,6.0,1.0,195.0
599.98536,2.0,1.0,1.0,0.0,3.0,3.0,0.10000244005953746,3.0,2.0,60.0
1258.95744,2.0,2.0,3.0,0.0,3.0,5.0,0.07148772241260197,4.0,1.0,90.0
675.01044,5.0,3.0,1.0,1.0,3.0,7.5,0.11851668546045006,8.0,1.6666666666666667,80.0
1337.427,3.0,1.0,3.0,1.0,1.0,7.5,0.1495408721373204,4.0,3.0,200.0
2844.06408,9.0,9.0,3.0,1.0,8.0,15.0,0.3340290419897993,18.0,1.0,950.0
2320.07256,3.0,3.0,3.0,0.0,1.0,3.0,0.07758378039693724,6.0,1.0,180.0
1099.97316,3.0,3.0,2.0,0.0,3.0,3.0,0.04818299384686805,6.0,1.0,53.0
863.91,3.0,3.0,3.0,0.0,6.0,3.0,0.12732807815628944,6.0,1.0,110.0
585.0233999999999,8.0,8.0,3.0,1.0,3.0,7.5,0.23930666704955736,16.0,1.0,140.0
946.04796,3.0,3.0,3.0,0.0,3.0,5.0,0.17440976248180906,6.0,1.0,165.0
1537.96032,3.0,3.0,1.0,0.0,7.0,3.0,0.08452753839578904,6.0,1.0,130.0
1244.33,3.0,4.0,3.0,0.0,7.0,3.0,0.1446561603433173,7.0,0.75,180.0
1450.0,3.0,3.0,3.0,0.0,3.0,15.0,0.09310344827586207,6.0,1.0,135.0
3600.0198,5.0,5.0,3.0,1.0,5.0,3.0,0.2638874375079826,10.0,1.0,950.0
3156.0,3.0,4.0,3.0,0.0,2.0,15.0,0.1346641318124208,7.0,0.75,425.0
2408.01444,3.0,5.0,3.0,0.0,3.0,1.0,0.08928517887126956,8.0,0.6,215.0
1099.97316,1.0,1.0,1.0,0.0,1.0,15.0,0.09091130914503405,2.0,1.0,100.0
1099.97316,2.0,2.0,2.0,0.0,3.0,7.5,0.06818348185877554,4.0,1.0,75.0
2367.0036,7.0,5.0,3.0,1.0,6.0,15.0,0.2006756559221118,12.0,1.4,475.0
5850.01872,5.0,7.0,3.0,1.0,4.0,3.0,0.20940103931838358,12.0,0.7142857142857143,1225.0
1735.0491599999998,3.0,3.0,2.0,0.0,2.0,3.0,0.062246074918130855,6.0,1.0,108.0
1800.0,3.0,3.0,3.0,1.0,2.0,1.0,0.14722222222222223,6.0,1.0,265.0
3240.07164,5.0,6.0,3.0,1.0,2.0,1.0,0.33949866614677693,11.0,0.8333333333333334,1100.0
578.0,2.0,2.0,2.0,0.0,3.0,5.0,0.1643598615916955,4.0,1.0,95.0
1547.97084,5.0,4.0,3.0,1.0,2.0,7.5,0.20349220531828624,9.0,1.25,315.0
1400.0,3.0,3.0,3.0,0.0,2.0,3.0,0.16857142857142857,6.0,1.0,236.0
340.1424,1.0,1.0,1.0,0.0,7.0,3.0,0.0705586836571977,2.0,1.0,24.0
6700.0518,5.0,6.0,3.0,0.0,3.0,3.0,0.22387886613055738,11.0,0.8333333333333334,1500.0
1760.0,3.0,4.0,3.0,0.0,7.0,3.0,0.0625,7.0,0.75,110.0
799.9804799999998,4.0,2.0,1.0,1.0,4.0,15.0,0.07875192154688576,6.0,2.0,63.0
639.05868,1.0,1.0,3.0,0.0,3.0,5.0,0.14083213766848454,2.0,1.0,90.0
3750.0,9.0,7.0,3.0,1.0,1.0,7.5,0.02666666666666667,16.0,1.2857142857142858,100.0
1800.0,3.0,3.0,3.0,1.0,4.0,1.0,0.125,6.0,1.0,225.0
2600.0,4.0,4.0,3.0,0.0,1.0,7.5,0.12307692307692308,8.0,1.0,320.0
1176.0,3.0,3.0,3.0,0.0,3.0,3.0,0.11054421768707483,6.0,1.0,130.0
1064.9901599999998,10.0,10.0,3.0,1.0,3.0,1.0,0.08920270211698483,20.0,1.0,95.0
8775.02808,5.0,6.0,3.0,1.0,1.0,7.5,0.22222151111338667,11.0,0.8333333333333334,1950.0
3240.07164,4.0,4.0,2.0,1.0,3.0,1.0,0.33949866614677693,8.0,1.0,1100.0
1700.0,3.0,3.0,2.0,0.0,5.0,7.5,0.08470588235294117,6.0,1.0,144.0
2875.0644,4.0,6.0,3.0,0.0,2.0,3.0,0.07652002508187296,10.0,0.6666666666666666,220.00000000000003
1909.96416,3.0,3.0,3.0,0.0,3.0,0.0,0.0470008819432507,6.0,1.0,89.77
450.04284,1.0,1.0,1.0,0.0,3.0,3.0,0.046662224422901605,2.0,1.0,21.0
1777.02876,3.0,3.0,3.0,0.0,2.0,7.5,0.1294295315738165,6.0,1.0,230.0
1460.02896,6.0,4.0,3.0,1.0,3.0,15.0,0.31506224369686475,10.0,1.5,460.0
1619.982,3.0,3.0,3.0,0.0,3.0,3.0,0.06790198903444607,6.0,1.0,110.0
1244.9642399999998,2.0,2.0,3.0,0.0,3.0,1.0,0.09237213110635212,4.0,1.0,115.0
900.0,3.0,3.0,1.0,1.0,3.0,7.5,0.06888888888888889,6.0,1.0,62.0
722.0,2.0,2.0,3.0,0.0,2.0,3.0,0.1329639889196676,4.0,1.0,96.0
554.1307199999999,2.0,2.0,2.0,0.0,7.0,1.0,0.06316199181305092,4.0,1.0,35.0
3240.07164,5.0,6.0,3.0,1.0,3.0,1.0,0.3240669085946507,11.0,0.8333333333333334,1050.0
1728.05256,7.0,6.0,3.0,1.0,3.0,7.5,0.26619560692065986,13.0,1.1666666666666667,460.0
1102.98708,2.0,2.0,2.0,0.0,3.0,5.0,0.09972918268453335,4.0,1.0,110.0
2018.03472,3.0,3.0,3.0,0.0,3.0,1.0,0.13379353552450277,6.0,1.0,270.0
1000.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0885,4.0,1.0,88.5
720.0,2.0,2.0,2.0,0.0,3.0,3.0,0.05416666666666667,4.0,1.0,39.0
2349.99648,3.0,4.0,3.0,0.0,5.0,3.0,0.10638313807176426,7.0,0.75,250.0
4000.01004,6.0,4.0,3.0,1.0,3.0,5.0,0.1249996862507875,10.0,1.5,500.0
1564.9779599999997,2.0,2.0,3.0,0.0,4.0,7.5,0.08051231596897379,4.0,1.0,126.0
1900.0,3.0,4.0,3.0,0.0,5.0,15.0,0.08105263157894736,7.0,0.75,154.0
2160.01188,5.0,4.0,3.0,1.0,3.0,7.5,0.3287018958432766,9.0,1.25,710.0
1826.00496,4.0,3.0,3.0,0.0,3.0,5.0,0.054764363838310716,7.0,1.3333333333333333,100.0
546.0577199999999,6.0,6.0,3.0,1.0,2.0,7.5,1.7397428242567474,12.0,1.0,950.0
1600.0,3.0,3.0,3.0,0.0,3.0,7.5,0.0575,6.0,1.0,92.0
3285.06516,4.0,4.0,3.0,1.0,7.0,7.5,0.19482109755168447,8.0,1.0,640.0
5800.07376,4.0,5.0,3.0,0.0,3.0,1.0,0.09482638027692944,9.0,0.8,550.0
547.02648,2.0,2.0,2.0,0.0,8.0,3.0,0.06489630995559849,4.0,1.0,35.5
1306.0,4.0,4.0,3.0,0.0,3.0,7.5,0.20673813169984687,8.0,1.0,270.0
3240.07164,6.0,5.0,3.0,1.0,1.0,5.0,0.29443793409456837,11.0,1.2,954.0
2600.0,4.0,4.0,3.0,0.0,8.0,3.0,0.08076923076923077,8.0,1.0,210.0
2249.99892,3.0,3.0,2.0,1.0,2.0,15.0,0.14666673706670047,6.0,1.0,330.0
